index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
c9fc26fbb8d5bfab11c4bbe38cd7b305,2026-03-01T10:00:00Z,Storm,"tempête du lac Baker, entrée de Chesterfield",www.lexpress.fr,fr,0.3,"Gilles Candar: „Noch nie in der Geschichte der Linken wurde eine Partei in den Augen der öffentlichen Meinung so disqualifiziert wie die LFI.“ Für den Historiker Gilles Candar, Spezialist für die französische Linke seit dem 19. Jahrhundert, stellt die heutige Ablehnung von La France insoumise ein beispielloses Phänomen für eine erste linke Partei dar.","Gilles Candar : ""Jamais dans l’histoire de la gauche, un parti n’a été aussi disqualifié que LFI aux yeux de l'opinion""","Pour l’historien Gilles Candar, spécialiste des gauches françaises depuis le XIXe siècle, le rejet dont fait aujourd’hui l’objet La France insoumise constitue un phénomène inédit pour un premier parti de gauche.","Gilles Candar: “Never in the history of the left has a party been as disqualified as LFI in the eyes of public opinion”. For the historian Gilles Candar, a specialist in the French left since the 19th century, the rejection that La France insoumise is experiencing today constitutes an unprecedented phenomenon for a first left-wing party.","Aegidius Candar: ""Numquam in historia sinistrae factionis tam reprobi fuit quam LFI coram opinione publica"". Gilles Candar historicus, artifex Francogallicus a saeculo XIX relictus, repudiatio quam La France insoumise hodie experitur, novum phaenomenon constituit primae partis sinistrae cornu.",https://www.lexpress.fr/idees-et-debats/gilles-candar-jamais-dans-lhistoire-de-la-gauche-un-parti-na-ete-aussi-disqualifie-que-lfi-aux-yeux-Z7SBEYHLUZC4HBIXDVLUDTU6F4/,https://www.lexpress.fr/resizer/v2/MJUSRKLA4BGC5G2R6XGJTHVTII.jpg?auth=b2722dd1552974d9ff39b64e2dadf18c3ea0433a28b896b223189ab8a3fc60d3&width=1200&height=630&quality=85&smart=true,,"Alors que le Rassemblement national poursuit sa stratégie de dédiabolisation et de respectabilité, La France insoumise (LFI) senferme un peu plus chaque jour dans une dynamique de radicalisation. Bru… [+10841 chars]",,2026-03-02 16:06:30+00:00,wmo,Canada,NEN,North-America
061a73d62c2d77affe41562a551283db,2026-03-01T16:00:00Z,Snow&Ice,neige canada,www.lesnumeriques.com,fr,0.3,"Rezension Un Prophète (Canal+): eine sonnige Neulektüre, weit weg vom Schatten von Audiard. Die Canal+-Reihe adaptiert den gefeierten Film von Jacques Audiard, um seine Geschichte und Themen besser auf den neuesten Stand zu bringen. Hier ist unser Testbericht, garantiert ohne Spoiler.","Critique Un Prophète (Canal+) : une relecture solaire, loin de l'ombre d'Audiard","La série de Canal+ adapte le film acclamé de Jacques Audiard pour mieux remettre son histoire et ses thèmes au goût du jour. Voici notre critique, garantie sans spoilers.","Review Un Prophète (Canal+): a sunny rereading, far from the shadow of Audiard. The Canal+ series adapts the acclaimed film by Jacques Audiard to better bring its story and themes up to date. Here is our review, guaranteed without spoilers.","Recensio Un Prophète (Canal+): aprica relegens, procul ab umbra Audiardi. Canalis+ series aptam pelliculam accommodat ab Jacques Audiard ut melius suam fabulam et themata ad modernum apportet. Hinc est nostra recensio, sine praedone.",https://www.lesnumeriques.com/serie/un-prophete-p77901/test.html,https://cdn.lesnumeriques.com/optim/product/77/77901/5ff03964-un-prophete__1200_678__0-294-1200-924.jpg,,"17 années après sa sortie dans les salles de cinéma, le film Un Prophète de Jacques Audiard renaît aujourd'hui sous la forme d'une série diffusée sur Canal+ et sa plateforme de streaming, à partir du… [+4952 chars]",,2026-03-02 16:06:30+00:00,wmo,Canada,NEN,North-America
e0b5ee1ebbeaa203df975adb273cb16d,2026-03-02T11:24:47Z,Drought,manque de pluie liban,www.jeuneafrique.com,fr,0.3,"500 African Champions: Fünf neue CEOs, die man im Jahr 2026 im Auge behalten sollte. In unserem Ranking haben Dutzende von Unternehmen im vergangenen Jahr die Führung gewechselt. Konzentrieren Sie sich auf fünf von ihnen, für die das Jahr 2026 entscheidend sein wird.",500 Champions africains : cinq nouveaux PDG à surveiller en 2026,"Au sein de notre classement, des dizaines d’entreprises ont changé de dirigeants lors de l’année écoulée. Focus sur cinq d’entre eux pour qui 2026 sera capitale.","500 African Champions: five new CEOs to watch in 2026. Within our ranking, dozens of companies have changed leaders over the past year. Focus on five of them for whom 2026 will be crucial.","500 Propugnatores Africani: quinque novos CEOs ad speculandum anno 2026. Intra ordinem nostrum, justo societatum duces anno praeterito mutaverunt. Focus quinque eorum pro quibus 2026 crucial erit.",https://www.jeuneafrique.com/1768386/economie-entreprises/500-champions-africains-cinq-nouveaux-pdg-a-surveiller-en-2026/,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=1280,height=720,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2026/02/27/jad20260227-500-champions-5-a-suivre.jpg",,"Thibaut Boidin chez Nigerian Breweries, Imad Ghammad pour Cosumar, Georges Kamal chez Kenya Airways, Richard Stewart et Kouloumougué Dembélé respectivement pour Sibanye-Stillwater et la Compagnie mal… [+7080 chars]",,2026-03-03 16:11:24+00:00,edo,Lebanon,MED,Asia
70737946093879824c6eed19fc926fed,2026-03-02T09:12:28Z,Flood,inondations en France,www.20minutes.fr,fr,0.8,"Unwetter Nils und Pedro: Die Schadenskosten belaufen sich in Frankreich nach Schätzungen der Versicherer auf über eine Milliarde Euro. Die Stürme Nils und Pedro vom 12. und 19. Februar verursachten in Frankreich Schäden in Höhe von 1,2 Milliarden Euro, davon 900 Millionen Euro für sturmbedingte Schäden nach Angaben von France Assureurs und 290 Millionen Euro für Überschwemmungen.","Tempêtes Nils et Pedro : Le coût des dommages dépasse le milliard d’euros en France, estiment les assureurs","Les tempêtes Nils et Pedro du 12 et 19 février ont causé 1,2 milliard d’euros de dommages en France, répartis entre 900 millions d’euros pour les sinistres liés aux tempêtes selon France Assureurs et 290 millions d’euros pour les inondations","Nils and Pedro storms: The cost of damage exceeds one billion euros in France, insurers estimate. The Nils and Pedro storms of February 12 and 19 caused 1.2 billion euros in damage in France, divided between 900 million euros for storm-related losses according to France Assureurs and 290 million euros for floods.","Tempestates Nils et Pedro: Sumptus damni unum miliardis euros in Gallia excedit, insurers aestimant. Nils et Pedro procellas 12 et 19 Februarii 1.2 miliarda euros in detrimento in Gallia causarunt, inter 900 miliones euronum dispendiis tempestatis secundum Francogalliam Asssures et 290 miliones euronum inundationes divisit.",https://www.20minutes.fr/economie/4204110-20260302-tempetes-nils-pedro-cout-dommages-depasse-milliard-euros-france-estiment-assureurs,https://img.20mn.fr/slRq0LSIRR28wWXPzQpl1Sk/1444x920_car-destroyed-by-a-falling-tree-due-to-strong-winds-from-storm-nils-in-downtown-perpignan-in-the-pyrenees-orientales-department-in-southern-france-on-february-12-2026-during-the-night-of-february-12-the-city-of-perpignan-recorded-winds-of-over-150-km-h-due-to-storm-nils-photo-by-hans-lucas-via-afp,,"1,2 milliard deuros : cest le montant des dommages causés par les tempêtes Nils et Pedro, selon France Assureurs et CCR. Des pluies et crues exceptionnelles avaient frappé louest et le sud-ouest de l… [+1158 chars]",,2026-03-06 16:05:06+00:00,wmo,France,WCE,Europe
a405d5ec2319cae4801880cee2d2a0a6,2026-03-04T11:08:01Z,Flood,inondations en France,www.huffingtonpost.fr,fr,0.8,"Wetter: Der Monat Februar 2026 war der feuchteste, der jemals in Frankreich gemessen wurde. Seit Anfang Januar regnet es fast täglich, was zu erheblichen Überschwemmungen im Land führt.",Météo : Le mois de février 2026 a été le plus pluvieux jamais enregistré en France,"Les précipitations ont été quasi-quotidiennes depuis le début du mois de janvier, provoquant d’importantes crues et inondations dans le pays.","Weather: The month of February 2026 was the wettest ever recorded in France. Rainfall has been almost daily since the beginning of January, causing significant flooding in the country.","Tempestas: Mensis Februarii 2026 semper in Gallia humidissimus fuit. Pluuia cotidie paene ab ineunte Ianuario facta sunt, significantes inundationes in terra facientes.",https://www.huffingtonpost.fr/france/article/meteo-le-mois-de-fevrier-2026-a-ete-le-plus-pluvieux-jamais-enregistre-en-france_261086.html,https://focus.huffingtonpost.fr/2026/03/04/62/0/1200/675/1820/1023/75/0/0d64b46_upload-1-4ycfv4utmxzi-afp-20251222-88u64nq-v1-midres-franceweatherflood.jpg,,"Si vous avez eu limpression quil pleuvait sans arrêt en février, les chiffres vous donnent raison. Selon Météo-France, février 2026 est devenu le mois de février le plus pluvieux jamais enregistré en… [+2883 chars]",,2026-03-06 16:05:06+00:00,wmo,France,WCE,Europe
6caea7e4ffb38b361a3896216b62cc2d,2026-03-01T09:41:02Z,Storm,onde de tempête sachs harbour ulukhaktok,www.huffingtonpost.fr,fr,0.3,"Évelyne Dhéliat erklärt, warum sie im Fernsehen nicht über „gutes Wetter“ spricht. Die legendäre TF1-Wettermoderatorin hat ihr Wettervokabular weiterentwickelt, um es an den Klimawandel anzupassen.",Évelyne Dhéliat explique pourquoi elle s’interdit de parler de « beau temps » à la télé,L’emblématique présentatrice météo de TF1 a fait évoluer son vocabulaire météo pour s’adapter au changement climatique.,Évelyne Dhéliat explains why she refrains from talking about “good weather” on TV. The iconic TF1 weather presenter has evolved her weather vocabulary to adapt to climate change.,"Evelyne Dhéliat explicat cur de ""tempestate"" in TV. Tempestas iconica TF1 relatoris evolvit tempestatum vocabularium ad mutationem climatis accommodandam.",https://www.huffingtonpost.fr/environnement/article/evelyne-dheliat-explique-pourquoi-elle-s-interdit-de-parler-de-beau-temps-a-la-tele_260975.html,https://focus.huffingtonpost.fr/2024/08/16/86/44/1696/954/1820/1023/75/0/69ffa00_1723808894169-capture-da-a-cran-2024-08-16-134745.png,,Les températures printanières - voire estivales - en hiver ne peuvent pas être seulement source de réjouissance et doivent nous rappeler le changement climatique en cours. Cest pourquoi lemblématique… [+1807 chars],,2026-03-08 15:50:27+00:00,wmo,Canada,NEN,North-America
a4b98ffd494ba70f5dfe13873e4e38b9,2026-03-02T11:34:11Z,Drought,manque de pluie seychelles,www.tuxboard.com,fr,0.3,"Linky-Zähler: Achten Sie auf gefälschte Controller, die Überschwemmungen ausnutzen, um Sie zu betrügen. Nach den jüngsten Überschwemmungen, von denen mehrere französische Regionen betroffen waren, ist für die betroffenen Anwohner erhöhte Wachsamkeit erforderlich. Techniker...
Der Artikel „Linky Meters: Vorsicht vor gefälschten Controllern, die Überschwemmungen ausnutzen, um Sie zu betrügen“ erscheint…",Compteurs Linky : attention aux faux contrôleurs qui profitent des crues pour vous arnaquer,"Après les crues récentes qui ont touché plusieurs régions françaises, une vigilance accrue s’impose pour les habitants sinistrés. Des techniciens...
L’article Compteurs Linky : attention aux faux contrôleurs qui profitent des crues pour vous arnaquer est appa…","Linky meters: watch out for fake controllers who take advantage of floods to scam you. After the recent floods which affected several French regions, increased vigilance is required for affected residents. Technicians...
The article Linky Meters: Beware of Fake Controllers Who Take Advantage of Floods to Scam You Appears…","Linky metra: videte pro falsis moderatoris qui inundationes utantur ut scam te. Post recentes inundationes, quae variae regiones Galliae affectae sunt, vigilantia aucta pro incolas affectos requiritur. Technicae...
Articulus Linky Meters: Cave a Fake moderatoris qui abutendumque diluvium ad MALITIA tu videtur...",https://www.tuxboard.com/compteurs-linky-attention-aux-faux-controleurs-qui-profitent-des-crues-pour-vous-arnaquer/,https://www.tuxboard.com/wp-content/uploads/2026/03/Compteurs-Linky-attention-aux-faux-controleurs-qui-profitent-des-crues-pour-vous-arnaquer.jpg,,"Des escrocs se font passer pour des techniciens Enedis dans les zones inondées. Voici comment les repérer et protéger votre foyer.
Après les crues récentes qui ont touché plusieurs régions française… [+5309 chars]",,2026-03-08 15:50:27+00:00,edo,Seychelles,EIO,Indian Ocean
8c88b6ac9100cfe9f3b30ddec73d2d31,2026-03-02T11:38:40Z,Thunderstorm,temps violent au Cameroun,www.franceinfo.fr,fr,0.3,"Dubai, mit dem Krieg im Nahen Osten das Ende des goldenen Paradieses der Influencer? Als Vorzeigestadt, Postkartenkulisse und Versprechen der Steuerfreiheit zieht Dubai seit zehn Jahren Hunderte von französischsprachigen Influencern an. Doch hinter den Infinity-Pools und Miet-Lamborghinis steckt das Modell, das auf strenger strafrechtlicher Kontrolle basiert...","Dubaï, avec la guerre au Moyen-Orient, la fin du paradis doré des influenceurs ?","Ville vitrine, décor de carte postale et promesse d’impunité fiscale, depuis dix ans, Dubaï attire des centaines d’influenceurs francophones. Mais derrière les piscines à débordement et les Lamborghini de location, le modèle repose sur un contrôle pénal impla…","Dubai, with the war in the Middle East, the end of the golden paradise of influencers?. A showcase city, postcard setting and promise of tax impunity, for ten years, Dubai has attracted hundreds of French-speaking influencers. But behind the infinity pools and rental Lamborghinis, the model is based on strict criminal control...","Dubai, cum bello in Medio Oriente, finis aurei paradisi influentium. Urbs showcase, occasus postcardorum et promissio impunitatis tributi, per decem annos, Dubai centenas influentias Francogallicas attraxit. Sed post infinitas paludes et rentalis Lamborghinis, exemplar strictae criminis in potestate est...",https://www.franceinfo.fr/replay-radio/l-il-de-constance/dubai-avec-la-guerre-au-moyen-orient-la-fin-du-paradis-dore-des-influenceurs_7808747.html,https://www.franceinfo.fr/pictures/SOUAK9vaOz7owsu3TdOr0FEh_uw/0x149:4000x2399/1500x843/2026/03/02/epaliveeight909582-69a575ef684ab655686954.jpg,,"Ville vitrine, décor de carte postale et promesse dimpunité fiscale, depuis dix ans, Dubaï attire des centaines dinfluenceurs francophones. Mais derrière les piscines à débordement et les Lamborghini… [+3922 chars]",,2026-03-08 15:50:27+00:00,wmo,Cameroon,CAF,Africa
e7bc336277d307881183f7721e8905ff,2026-03-02T16:09:56Z,Thunderstorm,orage france,phototrend.fr,fr,0.3,"Interview mit Sigma CP+ 2026: „Es ist die gesammelte Erfahrung, die das Produkt so anders macht.“ Die CP+ 2026 Show ist gerade in Yokohama, Japan, zu Ende gegangen. Phototrend war anwesend und hatte die Gelegenheit, mit Herrn Kazuto Yamaki, CEO von Sigma Corp., zu sprechen.

© 2026 Phototrend - Sigma CP+ 2026 Interview: „Es ist die Anhäufung von Erfahrungen, die…",Interview Sigma CP+ 2026 : « C’est l’accumulation d’expérience qui rend le produit si différent »,"Le salon CP+ 2026 vient de s'achever à Yokohama, au Japon. Phototrend était présent et a eu l'opportunité de s'entretenir avec M. Kazuto Yamaki, PDG de Sigma Corp.

© 2026 Phototrend - Interview Sigma CP+ 2026 : « C’est l’accumulation d’expérience qui rend le…","Sigma CP+ 2026 interview: “It’s the accumulation of experience that makes the product so different.” The CP+ 2026 show has just ended in Yokohama, Japan. Phototrend was present and had the opportunity to speak with Mr. Kazuto Yamaki, CEO of Sigma Corp.

© 2026 Phototrend - Sigma CP+ 2026 Interview: “It is the accumulation of experience that makes…","Sigma CP+ 2026 colloquium: ""Est cumulus experientiae quae productum tam diversum facit"". The CP+ 2026 spectaculum modo finivit in Yokohama, Iaponia. Phototrend interfuit et occasionem loquendi cum Domino Kazuto Yamaki, CEO Sigma Corp.

© 2026 Phototrend - Sigma CP+ 2026 Colloquium: ""Congeriem experientiae facit…",https://phototrend.fr/2026/03/interview-sigma-cpplus-2026-kazuto-yamaki/,https://phototrend.fr/wp-content/uploads/2026/03/phototrend-interview-kazuto-yamaki-sigma-cpplus2026_19.jpg,,"Le salon CP+ 2026 vient de s’achever à Yokohama, au Japon. Phototrend était présent et a eu l’opportunité de s’entretenir avec M. Kazuto Yamaki, PDG de Sigma Corp.
Avec l’annonce des objectifs Sigma… [+15846 chars]",,2026-03-08 15:50:27+00:00,wmo,France,WCE,Europe
e16cb511dc33cdbdb6d8d2a768cbb4e6,2026-03-02T18:48:20Z,Snow&Ice,glace france,www.lemonde.fr,fr,0.3,"Ein Regierungserlass zur Erleichterung der Schaffung von Gewässern wurde vom Staatsrat annulliert, mit der Begründung, dass dadurch „der Umweltschutz“ von Feuchtgebieten „rechtswidrig eingeschränkt“ werde. Die Erleichterung der Schaffung von Wasserreservoirs, insbesondere zur Speicherung von Wasser im Vorgriff auf sommerliche Dürren, war eine der Forderungen der Agrarwelt während der landesweiten Wut- und Demonstrationsbewegung Anfang 2024.","Un arrêté du gouvernement facilitant la création de plans d’eau annulé par le Conseil d’Etat, jugeant qu’il « a illégalement amoindri la protection environnementale » des zones humides","Faciliter la création de retenues d’eau, notamment pour stocker celle-ci en prévision de sécheresses estivales, faisait partie des revendications du monde agricole lors du mouvement de colère national et de manifestations du début de 2024.","A government decree facilitating the creation of water bodies canceled by the Council of State, ruling that it “illegally reduced the environmental protection” of wetlands. Facilitating the creation of water reservoirs, in particular to store water in anticipation of summer droughts, was one of the demands of the agricultural world during the national movement of anger and demonstrations at the beginning of 2024.","Regimen decrevit quo corporum aquarum creationem aquarum corporum a Concilium Civitatis causa decretum velleret, regnans ut  “protegium invironmentalis umidorum illime redegit. Faciendi aquae lacus creationem, praesertim aquam condere siccitatibus aestatis anticipans, unum erat e postulatis mundi agriculturae durante motu irae et demonstrationum nationali ineunte 2024 .",https://www.lemonde.fr/planete/article/2026/03/02/un-arrete-du-gouvernement-facilitant-la-creation-de-plans-d-eau-annule-par-le-conseil-d-etat-jugeant-qu-il-a-illegalement-amoindri-la-protection-environnementale-des-zones-humides_6669288_3244.html,https://img.lemde.fr/2026/03/02/1/0/7804/5202/1440/960/60/0/b7f2cd6_upload-1-7wvx6nqtg4uh-000-998n3t3.jpg,,"Le Conseil dEtat, à Paris, le 21 octobre 2025. GUILLAUME BAPTISTE/AFP
Le Conseil dEtat a annulé lundi 2 mars un arrêté gouvernemental destiné à assouplir la création de plans et de retenues deau dan… [+2722 chars]",,2026-03-08 15:50:27+00:00,wmo,France,WCE,Europe
